#Open,High,Low,Volume,Close
70000,71500,69300,821536,71200
72900,73500,72200,2164811,72900
74000,75200,73100,1880073,73300
73200,74000,72500,1019848,73000
71800,73200,71300,1232363,72600
73000,73100,71200,1146009,71900
71000,71500,69600,1330333,70400
69500,70600,69000,1393534,70300
70000,70300,69100,997175,70000
69000,71300,67900,1166838,69300
70100,72300,69900,1650631,71800
70700,73900,70600,1771723,72700
73300,73400,72100,1137012,72900
72400,72700,70500,1318409,70800
71500,72300,70800,1137004,71700
70000,71700,69300,1240847,70200
69300,72500,69300,1361304,70700
71600,73100,70400,1981302,71100
71300,72400,70400,1195791,71600
68200,72900,68000,1777922,71000
72500,74400,72200,2064788,73800
73800,74300,73200,894052,73300
72800,73600,70000,3006088,70500
70200,70500,69200,2160005,69300
69900,71100,69800,1487054,70700
63700,66600,63500,3994712,65700
67200,69600,66500,2212942,68300
66600,68300,65600,1730070,67000
69000,70800,68400,2288968,70000
70400,72900,70200,1968455,71700
71700,73500,70900,1535772,73500
73200,74300,72000,1398793,73800
72800,74100,72000,1555011,73900
73900,74000,72300,842233,72800
72900,73500,71800,1009854,72600
69200,73700,69100,2160544,73500
74200,75700,73500,1790717,73600
73500,74400,72700,955483,72900
71100,72100,69500,1885967,70400
70000,73200,68800,1417428,72100
70200,73200,70200,1489804,70900
71600,72500,69900,1524849,71500
69500,69700,67200,1581811,68600
67800,69900,66300,2759917,68400
70200,70600,68900,1951997,69900
68900,70500,68700,884216,69800
67000,67300,59400,3680521,59500
61800,61800,54000,3840305,54000
55600,60500,54000,3199341,60500
60600,60900,57300,1973783,58400
57500,58700,49800,2923239,50100
48000,52900,46350,3709221,50700
50800,52100,43100,3092612,46700
46700,51600,46500,2532589,51600
49150,59300,49100,3310220,58100
60900,64900,51100,5163768,55100
60100,63300,55800,3485137,63200
62000,65400,58100,3875896,58800
60000,60500,56200,3323633,57300
56700,57000,54200,2501365,55200
56900,58700,54800,3270199,54800
52400,53100,48600,2510264,49000
48000,55000,46300,3122398,54500
52900,53900,49900,3610831,51400
50300,52700,49450,2649823,49650
48500,50300,47850,2286892,49700
47650,49550,47300,2102087,47900
50000,50400,48000,1595723,48400
48400,49900,47000,1191319,48850
47900,49200,46450,1284776,46450
47000,47300,44400,1915756,45200
42600,44250,40000,1899920,40000
39500,46000,38000,2362527,45900
45000,45700,40000,2427091,40000
43100,43750,35750,5270654,37100
38000,39500,36100,3965679,39200
41200,41900,40250,2705640,41000
41700,43150,40500,2554738,41500
42500,42750,41000,1754314,41000
37600,39550,37600,1887831,38650
39550,39750,36550,2753963,37500
38150,39650,37300,2739525,37600
38050,39500,37650,2101616,39500
40550,42800,40050,2811088,42550
43450,44300,42150,2209317,43100
43200,48550,43150,3619395,47050
46500,47000,45550,3137337,46300
44800,47350,42000,3327722,42000
43750,45200,43600,1904988,45000
44500,49150,43700,4590452,47500
48800,49100,45600,2267986,47000
47300,48700,45100,2381697,45500
44500,46700,44500,1716734,45300
46500,47700,45150,1567410,45750
44000,44450,41000,2949023,41000
40300,40500,37900,2444564,39850
40100,40400,38000,1766559,38000
38500,40200,38000,1869055,39500
39750,41200,39500,1315984,39500
40850,42000,40100,1487353,41700
43350,45100,43050,3084142,45000
44800,47150,44000,2926386,46000
46500,49900,45700,3655251,49900
49000,49400,47100,3167829,47900
48600,49150,46250,2066262,46700
45600,46700,44750,1358404,45150
45050,46300,43850,1138088,46000
45500,48200,45100,1630175,48000
45400,46050,42500,2490598,43000
42600,43700,42050,2691698,43050
43400,44450,43250,1052403,44050
42600,43500,42400,1193821,42950
41000,43500,40750,1335457,43500
44300,44400,42250,1822404,42250
42250,43950,41700,1435871,42000
43650,47100,43650,2073753,47000
47600,49200,47400,2752902,48500
47400,48550,46700,1598399,47500
46800,48450,46150,1877675,46400
46500,48750,45850,1396010,48050
50400,52900,49850,3679561,51900
51500,54000,50400,2575470,51600
52500,53700,52100,1756154,53300
53500,53700,51700,1499410,51700
52600,52800,50000,1352364,51600
50100,52800,49750,1221159,51600
51600,52100,49850,1728926,51000
50700,52500,50400,969129,52200
51600,52400,50400,1188052,50400
50000,50800,48950,1212503,48950
48150,49450,47650,1213051,48200
48200,48650,47250,1540448,47700
46950,47800,45950,1215385,46700
47500,49400,46950,1246893,49400
47500,48050,47100,1511735,47550
50000,50700,48600,1720704,49100
50200,52000,47000,2228794,49200
49200,50100,48050,1190177,48700
48500,48550,46300,1005012,47000
46150,49450,46050,1542259,49050
49150,50700,48550,1795268,50500
50900,50900,49000,1685249,49800
49000,50200,48600,1039538,50200
51000,51700,50300,1847545,51000
50300,51000,49300,2110110,49700
51200,51400,49750,1779227,50000
50500,51900,49900,2563856,50000
51000,52200,50600,2671637,51300
51600,53800,51500,2087555,53000
53500,54500,52200,1932089,54400
54700,55000,53300,1441742,54100
54000,54000,50800,3868545,51600
51400,52100,50500,2689117,52000
52000,53000,51800,1918363,53000
54000,54200,52700,2012058,53900
53500,53800,51900,2659624,52800
52600,53900,51400,4434958,53700
54500,57000,54500,4259022,55100
56200,56700,53000,2215606,53000
54400,56700,53900,2899897,55500
56000,59200,55500,3814406,58100
60000,61500,59500,3124800,60700
62100,64000,60300,3399268,61500
62000,64300,61400,2428907,62100
62600,64200,61300,1931488,62700
61700,62700,58900,2444559,60200
60900,66000,60500,2641507,65500
67000,68000,63600,2243033,64700
67500,67800,65300,2050376,66100
66500,66900,63900,1977821,66300
65300,66000,64100,1240716,65900
66500,67300,64000,2804182,64600
65000,67000,65000,2790443,65300
65500,66900,64900,1524403,65900
64000,64900,63100,1513099,64500
65000,66900,64200,2105105,66000
67000,69200,66100,3028982,68100
67600,68000,65200,1612930,66700
66100,67500,65200,1276904,65600
66000,67300,62700,1729388,63900
63800,65700,63200,1106157,65700
66500,68900,66200,2262728,68500
69500,71000,67800,1830300,68900
68700,68900,66500,1928079,68900
69500,69600,66200,2475261,66500
66000,66700,63700,2420749,65400
65200,65300,64000,1926412,64800
64300,65700,64300,1663558,65400
65400,65400,64600,1016285,65100
64400,64500,62300,2528691,64000
64200,64800,63100,1583152,63500
63400,65100,63000,1370323,64200
65700,67000,65600,2131624,66800
67100,68200,66500,1530476,67300
67600,68000,65500,1466755,66700
65800,66100,64100,1413240,64300
64200,66200,61400,1778769,65800
66300,66400,63800,1053028,64500
65100,65200,63100,1352528,64100
63800,68300,63200,2748017,67800
68800,70000,68500,2443714,69300
70000,72400,69500,3641386,71900
73500,74500,71300,2681766,71400
72800,73000,70900,1256541,71600
72300,75600,71500,3656702,72900
74000,74100,71100,1667743,72100
71600,72600,68500,1786931,68900
69900,70500,67700,998518,68000
68500,72300,67700,1542285,72300
72200,73700,71400,1755842,71700
72000,73000,71700,1062102,72300
72700,73200,70700,986734,71900
70700,71200,70000,1304582,70200
70800,71400,69500,903089,70500
71100,71200,69400,744010,70300
70500,72700,70200,1227479,72500
72400,75000,71600,1637100,73800
72700,75000,71900,1452534,73500
73700,74700,73000,1019237,73300
73900,75000,72700,1263452,75000
74800,76200,73700,1074206,74400
75100,76200,74100,720800,74100
74800,76000,74000,1010265,74100
73700,74200,72300,1318689,73200
73900,74400,71800,1301339,72500
71600,72900,71300,799230,72800
73200,73600,71800,847498,73600
73900,77000,73800,1783763,76100
75800,78700,75200,1937297,78200
77800,78700,76400,2045650,77200
77500,77700,76200,855159,77300
77800,78000,74000,1398510,74800
76000,76200,72700,1533532,74400
75100,76000,74600,1325404,75500
76700,78200,76300,1723202,77100
78300,78800,77100,736110,77900
78400,81000,77900,1537748,80800
81400,84200,81000,2099135,83700
83700,86000,82800,1539788,84200
84000,84600,81400,1810166,81700
82600,82900,81500,902269,82400
83900,86500,82400,1818342,86500
87200,87200,85200,904025,85500
86100,87500,85500,869051,87100
87400,88400,86000,626602,88000
88000,89500,87300,1209998,88100
89500,92100,88000,1543503,90300
92100,95000,91000,1782196,93400
93500,94600,91900,1008883,92400
91500,93000,90000,1205441,92400
91300,93000,90200,1217777,90800
91700,92700,90300,1040326,91000
90500,91800,88700,1510930,91800
91300,91300,89400,882081,90400
91300,94900,90600,2273498,92900
93500,94500,91700,1510853,92900
92400,92500,89400,958181,89600
88800,92200,88800,1375580,91700
92300,98300,92000,2534952,95600
97700,100000,95200,1909977,99900
101500,104500,100500,1979153,103000
107000,110000,106500,1748919,107500
105000,107500,102500,2096930,106500
106500,108000,102500,1482028,103500
101500,105000,100500,1426219,101500
103000,106000,102000,14187228,104000
102500,106500,101500,1406953,106000
106000,115000,105000,2625799,114000
112500,118000,110500,3071692,115000
114000,114000,108000,2369266,108000
108000,110000,104000,3144605,107500
109000,112500,106000,2045756,112500
112500,115000,110000,1591911,112500
113000,113000,105000,2230486,106000
105500,108000,103500,3072304,106000
105500,106000,101000,2643322,103000
102500,105500,99800,2049363,105000
105500,109500,103500,1691566,108500
109500,113000,108500,2298927,112500
115000,115500,108000,2099475,110000
110000,113000,107000,2344407,108000
109000,110000,106000,1329409,106500
107000,112000,107000,2161351,112000
111500,117000,110000,2342308,114500
113000,115000,109000,1730062,110500
110000,115500,107000,2026855,115500
116000,116500,109500,1980421,110500
111500,113500,108500,1582774,110000
110000,114000,109000,1590949,111500
110500,112000,102000,3508337,102500
101000,105500,101000,3692974,103000
105000,105500,101500,1849132,102000
103500,104500,96600,2694039,96600
97700,101000,95800,2348235,99600
100500,105500,99100,1943393,105000
106000,107000,103000,992305,105000
105500,107000,104000,1224393,106500
107500,108000,105500,765589,106500
107500,109000,103500,1377178,105000
103500,104500,99200,2851838,99900
99900,102000,99300,966194,101000
102500,103000,98900,1787170,99300
100500,104500,100500,2441610,103500
102500,106500,102000,1873465,103000
105500,109500,105000,2447139,109500
109000,114500,109000,2118279,114000
113500,117000,112500,2034499,117000
117500,117500,112500,1468997,115000
112000,115000,109500,1693850,115000
116500,117000,109000,2270428,109500
105500,108000,100500,2662255,102000
103500,105500,103000,1406101,105000
104000,106500,101500,1435823,106500
105500,106500,102000,990338,102000
104500,105000,101000,1353091,104500
104500,105500,102000,850985,102500
105500,107500,104500,1473789,105000
105500,106000,103000,828239,105500
105500,106500,102000,1119555,102000
102500,103500,100000,1288361,101000
102000,102500,99900,960532,102000
102000,103000,99300,1535451,100000
101000,103000,99600,1648686,100000
100500,102000,100000,1399944,101500
100500,102000,100000,1002164,102000
102000,102500,99600,1168982,100000
101000,101500,99700,789801,99800
101000,101000,99700,681172,100000
100000,102000,98100,1520675,98400
97000,97300,93400,1591324,94600
96600,99400,96300,1227413,99000
100000,102500,99000,1629163,102500
105000,105000,101500,1329834,103000
102500,104000,101500,915341,104000
103000,104500,102000,878546,104000
104500,106500,104000,1174451,105000
105500,106500,104500,852896,105000
104000,108500,103500,1449640,108500
109500,111000,106500,2298348,110000
111000,112000,109000,985635,109500
109000,109500,106500,880217,109000
110000,112500,109500,1247319,110500
110500,111000,108000,704443,111000
110000,113000,109000,781382,111500
111000,112500,109500,840709,111500
111500,112500,109500,795270,112500
114000,115000,112000,829864,114500
115000,116500,114000,860423,116500
116500,121500,116500,1621340,121000
120000,120500,117500,883223,120000
119500,121500,118500,651934,120500
121500,122000,119000,800861,121000
119500,120500,118000,1606672,119000
118000,119000,110000,3051322,110000
111000,112500,108000,1683782,111000
111000,111500,105000,1739446,106000
106000,107000,102500,2180088,106000
107500,107500,101500,1894737,101500
102000,104000,101500,1514918,103000
102000,103500,101500,1235013,102000
103000,104500,102500,1189358,103500
104500,109000,103500,1855367,108000
107000,109000,106500,1138109,108000
109500,109500,103500,1103103,104500
105000,105500,102000,1009778,103500
103000,109000,102500,1692972,109000
108000,110500,107000,1813742,109500
108500,111500,108000,1178306,111000
111000,111500,104000,1135784,108500
108500,111500,105000,1557578,109000
112000,114500,111000,2008360,113500
113000,116500,112000,2598600,113000
115000,117000,114500,1626037,116000
116000,116000,111000,1324788,112000
114000,114500,110000,1017439,112000
113000,117500,112500,1374732,116000
112000,115500,112000,1452309,115500
116000,117500,114000,904978,116000
115000,117500,114000,1228375,116500
117000,117500,114000,904339,114000
115000,117500,114500,758516,116000
117000,117500,114500,629496,116000
116000,119000,115000,893113,117000
118000,118500,116500,723088,117500
117000,117500,114500,695877,115500
115500,118000,114500,663616,114500
116000,118000,115500,685002,117000
117500,118000,116000,626767,117000
114000,115000,112000,1638569,114000
114000,115500,113000,563685,114000
115000,116000,113500,489534,115000
116500,118000,112500,1209268,113500
114000,115500,113000,738123,114500
115500,116000,113500,653835,114500
114500,115500,113000,556748,114500
115500,116500,114500,820539,115000
115000,115500,113500,1166860,114000
114500,115000,113500,669400,114500
114000,115000,111000,1386814,112000
112000,112500,108000,2226244,108000
107500,109500,107000,971735,107500
108500,110000,107000,1133157,109500
110000,112000,110000,874923,112000
111000,112500,111000,525558,111500
112000,115000,112000,1252781,115000
115000,116000,113500,772791,115500
116500,117500,115500,937152,117500
117500,118500,116000,591629,116500
116000,117000,114500,743204,117000
116000,116500,114500,587318,116000
115000,117500,115000,592691,117000
117500,118000,115000,597286,116000
115500,116000,114000,823073,115500
114500,122000,114500,1831497,121000
123000,128000,122500,2762739,128000
128000,132500,127000,1376660,130500
130500,131000,128000,725696,129000
128000,128500,126000,983552,128000
126500,128000,125500,932601,127500
128500,129000,123500,775891,126500
126000,126000,117000,2742014,118000
119000,120500,117500,1127562,120000
121000,122500,119000,1115054,119500
119500,120000,116000,1129764,119000
118500,122000,118000,770098,119000
117500,120500,117000,709861,119000
120500,123000,120000,1028439,123000
124000,125500,122500,1040971,125000
125000,128000,124000,1345118,125500
130500,130500,127500,1822412,130000
130500,132500,129500,880116,131500
130500,132000,128500,803744,130000
126500,131500,126000,1019377,131500
131000,136500,130500,1323162,135500
135500,137000,134500,904188,137000
136500,138000,133500,562431,134500
137000,140000,135500,827959,138000
134000,137000,133000,1100149,136500
132000,133000,129000,1786474,131000
131000,134500,130500,824320,130500
132500,133500,130000,1094366,130500
131500,136500,131000,1224376,134000
136500,142500,136500,1272784,141500
141000,146500,139500,1345770,144500
142500,144500,140000,1458889,140500
140500,142500,131500,1509691,135500
133000,141000,131000,1358933,140000
140500,144500,136000,1579948,139500
137000,140500,135000,1072323,138500
135500,138000,129000,1691963,135500
133500,137000,132000,1849539,136000
134000,138500,131500,1822113,137000
139000,141500,135000,1293547,137500
137000,140500,137000,689048,140000
138500,139500,132500,1513081,132500
134500,135000,129000,1800738,132000
131000,135000,130500,904812,134000
130500,135500,130500,784260,135000
135000,139000,134000,1152867,139000
139500,140000,135000,804188,136500
136500,138000,134500,851650,135500
138000,138000,135500,678601,137500
138500,142000,138000,1340287,142000
143000,147000,141500,1169483,146000
147000,147500,145000,857099,146000
145500,148000,145000,808689,145000
145500,146500,143000,632690,144500
147000,149000,143500,888420,145500
143500,147000,142500,753838,146000
144000,145000,140000,1384739,141500
140000,142500,138500,832735,141000
139000,143500,138000,636013,143500
143500,146000,141500,459589,145000
146000,146000,141500,473985,142000
139500,145000,139000,657825,144500
140000,142000,136000,2310052,137000
135000,136000,130500,2326939,132500
132000,134500,130000,708199,131000
130500,137000,128500,1394049,137000
136500,137000,133000,676378,136000
137000,139000,133500,986920,134500
136000,139000,135000,1308582,139000
139000,141500,138000,735124,141000
140000,141000,137000,1155744,138000
140000,141000,136500,1339436,137000
137500,139500,137000,985299,139500
137500,138000,132500,1938084,133500
132000,135000,131500,787011,134000
135000,138000,134000,845026,138000
138000,139000,135500,828964,137000
137000,139000,132000,1270284,133500
135500,138000,133500,946714,137000
136500,140500,136500,771344,140000
141000,145000,140000,1193333,143500
144000,145000,142000,830139,145000
144500,147000,141500,1082201,144000
144500,149000,144000,1152080,149000
150500,153000,150000,1199523,152000
152500,152500,148500,1075195,150500
151500,152000,146000,830896,148500
148500,148500,145000,839701,146500
144500,145000,140000,1140989,143000
142000,145500,141500,847216,144000
143500,144000,137000,1967892,137000
136500,138000,134000,1147570,138000
135000,140500,134500,973199,137000
136500,139000,135000,924860,137500
137000,137500,134000,674580,137000
136000,137000,133000,1010469,135000
135500,136000,131000,1702090,132000
132000,138500,131000,1348760,138000
136500,139500,136500,718391,139500
138500,140000,132500,1291546,133500
134000,137500,133000,902869,135500
134000,136500,132500,668182,134500
133500,138000,133500,619222,136000
136000,138000,135500,690008,138000
141500,141500,140000,706714,141000
140000,142500,139500,867168,141500
140500,144500,140000,914672,144000
146000,147000,141000,957186,143000
142500,147000,141500,1146388,147000
147000,150000,147000,1072410,149500
149000,150000,147000,552209,148500
148500,153000,147500,1148235,152000
152000,153500,149000,785862,151000
151500,152500,146500,825472,148000
149500,156500,149000,1060524,155000
155500,159500,154500,1261387,157000
157000,160000,154500,779755,158000
156000,157000,152000,1062830,152000
153000,153500,149000,1186623,152000
153500,156000,152000,624882,155500
158000,162500,157000,1322890,161500
158500,161500,156000,1423525,161500
159500,160000,155000,1089416,156500
155500,158000,151500,1654395,152000
152500,155000,152000,972431,153000
153500,157000,152500,944613,157000
157500,162500,155000,1205245,159000
159000,161000,158000,816222,160500
162000,163500,158500,1148987,160000
162000,162000,156000,924740,158000
160000,160000,158000,573921,160000
162000,163000,160500,710376,162500
162500,163000,157500,733125,158500
159500,162000,159000,646655,162000
162000,167500,162000,974874,167500
167500,167500,162000,630071,163500
163500,164000,154000,1725831,154000
155000,158000,154500,713272,155000
154000,160000,152500,857493,160000
161500,162500,158000,729322,162500
165000,168000,163500,1048510,168000
169000,173000,167500,1200182,172000
172500,173500,170000,646709,171500
171500,172500,169000,452208,171000
171500,172000,168000,575792,169000
171500,172500,169000,814945,170000
172500,181500,171500,1314662,180500
180000,187000,178500,914281,183500
186000,188500,180000,675323,183000
183000,185500,177000,886746,185500
185000,188000,178000,905716,181000
178000,181500,175500,701428,180500
181000,182000,178000,564575,178500
178000,186000,177000,747692,186000
187500,188500,177500,1434721,177500
182000,185500,176000,1225661,177000
178500,179500,175500,560928,176500
177000,184500,175000,1014037,181000
177500,187500,177500,915425,186000
186000,188000,183500,863447,188000
186500,189500,184000,732382,188000
188000,189500,179000,935948,180500
180000,182000,172500,1551986,175000
171500,181500,171000,1144294,180000
179000,179500,174000,835889,177500
176000,177500,173500,617532,175000
173500,177500,171000,710494,176000
175500,177500,172000,770492,172500
173000,180000,172000,670244,179000
179500,182500,177000,832358,177500
178500,185500,176000,1240605,184000
180500,183000,179000,510532,181000
181000,182500,175500,918058,178000
179000,182500,178000,678813,180000
180000,184500,178000,1249056,184500
185000,186000,176000,1334328,177000
178500,180500,177000,621465,179500
180000,184000,178500,656740,182000
181500,182500,179500,560451,182500
179500,181000,177000,770015,178000
178000,181000,176000,739028,178000
176500,181000,175000,725441,180500
180000,181000,176500,948469,177500
177500,181500,175500,833866,181500
181500,184500,180000,665536,182500
181500,184000,176500,908997,178500
178000,178500,172500,1054139,172500
173000,176000,172500,812721,173500
173500,176500,173000,633196,176500
175000,177500,171500,967816,173500
174000,177000,173500,556135,177000
177000,179000,175000,861467,178000
177500,190000,177000,2107997,189000
193000,194500,189000,1574227,194000
193000,198500,192000,1042749,198000
196000,201500,195000,837898,198000
197000,197000,192000,726141,196000
196000,197000,192500,692473,193500
193500,195500,190500,1110012,192000
193000,203000,191500,1350290,200500
199000,200500,196500,582443,198000
196500,199500,193000,1087361,193500
193000,194500,187000,1708093,193000
192500,195500,191500,841436,194000
192000,193500,185500,1074398,185500
185500,187500,181000,816132,187500
190000,193000,188000,798539,189500
192500,197500,191000,923322,197500
197500,200500,195500,967776,196000
197000,198500,187000,1951964,188000
182500,184000,178500,1679241,179000
179000,185000,179000,922873,181000
183500,186500,182500,961195,185000
187500,189000,181000,874886,181000
177500,180000,173500,1416639,176000
173500,178500,173500,1017769,175000
176000,179500,174000,761518,175500
178000,183500,177000,791579,182500
183000,183000,177500,625282,180000
180000,181000,175000,559136,175000
176000,180000,175500,768063,178000
177000,181000,176000,787097,179500
180500,180500,176500,575140,178500
176500,176500,172500,585825,173500
171000,171500,167500,1407095,170000
168500,175000,166500,910031,171000
175000,176500,170500,939126,175000
173500,179500,173000,938140,178000
175500,180500,175500,617981,179000
180000,184500,180000,807834,184000
187500,187500,182500,1101785,183500
182500,185000,181000,455285,182500
183000,187500,182500,927288,185000
186000,191000,185000,1182617,188500
188500,190500,181000,1241337,188500
184500,185500,181500,760886,182500
188000,188000,181500,880129,185500
184500,187000,175000,1329072,181500
183000,183500,179000,1175444,182000
178000,181000,175000,841527,178500
179500,183500,178500,915781,179500
179000,182000,178500,432274,181000
182000,189000,181000,1280694,189000
189000,192500,186000,1363379,190500
191000,199500,190500,1631209,198500
202000,202000,196500,881685,199000
196500,201000,196000,703618,199500
199500,208000,198500,1247442,207000
209000,212000,204500,1521452,210000
209500,209500,202500,1604589,203000
204000,205000,199500,1260020,203500
206500,207500,200000,994192,201500
200000,204000,196000,946156,204000
203500,212000,203500,1285631,210500
209000,210000,204500,1039671,205500
204000,206500,203000,1080248,205000
205000,207500,204000,665981,206000
207000,207500,199000,1003932,200000
201000,212500,200500,1478398,212500
211000,224000,211000,2151190,222000
218500,222500,217000,1286525,221500
221500,230000,220500,1170187,226000
223500,231000,221500,1272294,225500
227000,233500,224000,1034926,232500
232000,244000,229000,1329175,235500
235500,242500,232000,1156743,233000
233000,246000,232500,886795,246000
246000,250500,243500,1185292,245000
246000,247500,231000,1503817,233500
235000,253000,235000,1832529,250500
254000,255000,243500,1702691,246500
245500,254500,244000,745198,254500
251500,253000,240000,1659912,242000
240500,245500,236000,1263698,240000
238500,243000,236000,1014666,238500
238500,243000,237500,584533,238500
240500,250000,238500,921858,247500
245500,247000,236000,1348740,236000
237500,238000,223000,1813183,229500
226000,229500,223500,963980,224000
224000,228000,221000,915326,226000
228000,240000,227000,1188468,238500
241500,245500,231000,1438615,233500
234500,241500,233000,903922,241000
232000,234500,228000,1333785,228000
226500,233000,221500,1406164,230500
235000,240000,230000,1315313,230500
235500,244000,234500,1161296,243500
246500,253000,243500,1325054,248500
250000,250500,244000,701822,249000
247500,256000,246000,1210451,252500
251500,257000,242000,1779898,243500
237500,246000,237000,1084694,242000
245000,246000,239000,699748,241500
240500,243000,233500,1056633,238000
236500,239000,226500,1365981,231500
228000,228500,224000,1623469,226500
225500,230500,222000,1662374,223000
223000,228500,222000,1049620,226500
226500,237000,226500,1081916,236000
238500,238500,231500,852000,234500
230000,233000,227500,742707,228000
230000,230000,220500,1024631,225500
228000,235000,227000,795958,227500
233000,235000,224000,927167,230000
234000,234500,230000,530791,231500
229000,231000,222000,1137705,224000
223500,232500,223500,1092691,232000
231500,237000,230500,982854,234000
236000,237000,230000,627273,230000
236000,238000,234000,730297,238000
239000,241000,237000,805500,237000
240000,242500,238000,657036,240500
243500,247000,241500,592193,244500
245000,246500,243000,499168,244000
243500,246500,243500,415448,246500
247000,250000,246000,675130,248000
250500,252000,245000,845813,247500
247000,247000,238500,994193,239000
235000,236000,230500,840913,231500
233000,239000,232000,627626,238000
237500,238500,234000,769975,238500
238500,241000,235500,500243,240000
240000,241000,235000,438497,236500
235000,239000,232000,768052,233000
237000,239500,233000,728928,235500
236500,238000,226500,1114720,233000
234500,237000,233000,837878,236500
234500,236500,232500,504395,234000
235000,238000,233500,536116,238000
237000,244500,236500,842131,243000
238500,243500,238000,903650,239000
241000,241500,234000,736870,235000
237500,240500,235000,966069,235500
232000,233000,221000,1852249,224000
219000,220000,213000,1967344,214000
215500,217000,206000,1134613,209000
199000,208000,194000,1836512,204000
202000,206000,188500,1727280,199500
195000,199000,180500,3199385,194000
203000,203500,192500,2048190,192500
185000,200500,185000,1498700,197000
200000,200000,185000,1896043,188000
195500,204000,194000,1551776,203000
202500,205000,199000,914235,200500
201500,201500,188000,1608668,191500
181000,183000,170000,2452582,170500
171000,175000,161500,1948990,161500
165500,184000,165000,2410965,178000
184000,189500,180000,1997751,180500
187500,193000,186500,1651660,188500
188500,193000,187000,908825,192500
197000,198000,192000,1086284,195000
198500,199000,192500,741630,196500
197500,204500,196500,1079483,203000
204000,209500,201000,1351885,202500
203000,207500,198500,863643,200000
197500,198000,189500,1151330,189500
186000,195000,184500,1100088,192000
197500,199000,195000,785633,199000
201500,203000,199000,938975,201500
198500,200500,195000,638905,197500
197000,197000,189000,983942,191000
198500,199500,194500,940206,198500
203000,208500,201500,1192509,208000
207000,209500,204000,586097,206000
203000,210000,201500,717740,208500
208500,214000,206000,854554,211000
204000,208000,202500,1012181,207000
199000,201500,197000,1231881,197000
199000,202000,194000,1039985,196000
203000,208000,200500,956588,207000
209500,209500,205000,928925,205000
201500,211000,201000,693122,211000
208000,214000,208000,816923,211000
201000,206000,199500,1068125,205000
205000,207000,194000,1342177,197000
201500,203000,194000,1198753,194500
196500,200000,194500,1164649,200000
199500,202000,196000,708228,197000
202000,205500,200000,983642,204500
205500,209500,203500,955568,207500
211500,215000,210500,1113236,212000
212000,215000,209000,489924,212500
214500,221000,214000,1013808,219500
215500,218000,215000,568069,217500
217500,223500,217500,591234,221500
220000,224500,215500,691901,215500
217000,219000,215000,689896,216500
219500,229500,219500,797591,228000
228500,230000,226000,492325,228000
223500,226000,221500,680878,223500
225500,228000,221500,948364,223500
228500,233000,225000,1269597,225000
227500,231000,223500,795547,227000
226000,236000,224000,1094587,231500
228500,234500,225500,790074,232000
234000,235000,230000,476993,231000
237000,240000,234000,750580,238000
241000,241500,236000,396474,237000
239500,239500,233000,299679,236500
236500,240000,232000,520925,235000
229000,232000,221500,1121462,221500
224000,229000,221000,645079,228500
231500,235000,231000,538135,231500
229500,231000,226500,393979,230000
231000,235000,223500,562547,226000
228000,228000,220500,505350,226500
222500,223500,220000,549124,221500
218500,220000,215000,505807,218500
217000,224000,216000,461345,220500
224000,224500,215500,475500,215500
214000,219000,214000,345896,215500
212500,214500,206000,829957,208500
209500,213000,206000,752539,209000
212000,219500,210000,840527,216500
217000,219000,212000,718450,213000
221500,225000,220000,849592,221500
215500,221500,215500,2143358,221500
223500,225000,221000,434258,223000
224500,226000,222000,585216,226000
226000,229500,225500,689411,227000
228000,228000,221000,645699,223000
218500,221000,215500,479875,216000
221000,221500,215500,516979,219000
216000,216000,209500,646089,210500
210000,212500,207500,474145,209000
205000,207500,200500,773107,203500
203500,210000,203500,523695,208500
208000,209500,202500,818629,206000
208000,210500,205500,451772,208500
215000,216000,211500,700632,213000
212500,215000,211000,234228,213500
216500,217500,214000,417580,215000
215500,217500,213500,288899,214500
214500,217000,210000,371801,213000
213000,213000,211000,263991,213000
212000,216500,210500,378270,213000
214000,215500,209500,255312,212500
215000,222500,214500,666913,221500
224000,228000,222500,584416,223500
224500,228000,223000,527310,223500
224000,224500,215000,542671,219500
220000,225000,215500,468107,221500
221000,228000,221000,720406,226500
227000,229500,224500,666787,227000
228500,230000,226500,363763,229500
229500,231000,227500,359602,227500
229500,230000,224000,295250,226000
230000,231000,229000,481727,231000
231500,231500,223000,627141,226000
227500,229500,224000,782018,227500
227500,233000,227500,726716,232000
232500,239000,231500,813721,234000
235000,237000,228000,849285,229000
228000,228000,220000,1484483,221000
217500,219500,215000,987671,216000
218000,221000,217000,1074236,221000
221000,223000,216000,881099,218500
222000,222500,216500,809479,218000
218000,221000,215500,775388,216500
219000,219500,210500,1002654,212500
212500,220000,212000,846119,219000
219000,221500,216500,584379,221500
217000,221500,215500,798376,220000
218500,219000,215000,713038,217500
217000,223000,217000,873412,221500
223000,225000,217500,830169,219000
220000,221000,216500,734083,218500
218000,221500,216500,717061,219000
221500,226500,220500,1121772,223000
226500,228000,223500,560653,224000
225000,227000,223500,431118,226500
227500,228500,221500,449186,224000
224500,224500,217500,553306,219000
216000,218000,212500,861826,216500
214500,215000,207000,1023577,210000
207000,210000,205000,818030,208500
209000,216000,209000,761238,216000
222000,223500,220000,1030467,220000
220500,223000,218000,478789,220000
220500,222500,215000,410318,216500
214500,216000,212000,349537,213000
213000,214000,209500,962904,212000
